Order ID,Order Date,Customer Name,Country,State,City,Region,Category,Sales Quantity,Profit
1047,2025-11-12,Customer_234,USA,State_C,City_X,West,Electronics,5,822.33
1048,2025-11-13,Customer_356,Canada,State_A,City_Z,South,Clothing,19,881.89
1049,2025-11-14,Customer_282,India,State_C,City_Y,South,Furniture,10,390.02
1050,2025-11-15,Customer_230,UK,State_B,City_X,West,Clothing,15,92.63
1051,2025-11-16,Customer_386,UK,State_C,City_Z,West,Electronics,15,226.45
1052,2025-11-17,Customer_493,Canada,State_A,City_X,East,Clothing,2,586.38
1053,2025-11-18,Customer_170,UK,State_B,City_Y,North,Clothing,5,421.96
1054,2025-11-19,Customer_108,Canada,State_C,City_Z,North,Furniture,10,195.38
1055,2025-11-20,Customer_56,UK,State_B,City_Z,North,Furniture,5,563.38
1056,2025-11-21,Customer_56,USA,State_C,City_Y,South,Electronics,17,563.28
1057,2025-11-22,Customer_449,India,State_B,City_Y,South,Electronics,12,376.12
1058,2025-11-23,Customer_144,UK,State_B,City_Z,West,Clothing,15,169.93
1059,2025-11-24,Customer_477,Germany,State_B,City_Y,North,Electronics,6,605.13
1060,2025-11-25,Customer_297,UK,State_C,City_Z,North,Furniture,13,262.72
1061,2025-11-26,Customer_317,UK,State_B,City_X,East,Electronics,15,78.95
1062,2025-11-27,Customer_71,Canada,State_B,City_Y,North,Furniture,10,320.22
1063,2025-11-28,Customer_434,Germany,State_C,City_Z,West,Clothing,16,208.52
1064,2025-11-29,Customer_179,Germany,State_B,City_Y,West,Electronics,1,331.94
1065,2025-11-30,Customer_161,Canada,State_A,City_Z,West,Electronics,8,896.78
1066,2025-12-01,Customer_219,UK,State_A,City_Z,South,Furniture,14,126.47
1067,2025-12-02,Customer_277,USA,State_C,City_Y,North,Clothing,6,368.36
1068,2025-12-03,Customer_309,Germany,State_B,City_Z,East,Electronics,4,757.38
1069,2025-12-04,Customer_39,Germany,State_C,City_Y,West,Electronics,6,855.54
1070,2025-12-05,Customer_450,USA,State_B,City_Z,North,Furniture,4,395.49
1071,2025-12-06,Customer_209,USA,State_C,City_X,West,Electronics,7,349.98
1072,2025-12-07,Customer_442,India,State_B,City_Z,South,Clothing,18,290.73
1073,2025-12-08,Customer_309,UK,State_C,City_Y,West,Electronics,11,931.79
1074,2025-12-09,Customer_90,UK,State_C,City_Z,West,Clothing,1,603.06
1075,2025-12-10,Customer_276,Canada,State_A,City_Y,North,Electronics,8,731.91
1076,2025-12-11,Customer_479,UK,State_A,City_Z,East,Clothing,8,924.9
1077,2025-12-12,Customer_65,USA,State_A,City_X,South,Electronics,9,565.98
1078,2025-12-13,Customer_43,Canada,State_C,City_X,South,Electronics,18,261.03
1079,2025-12-14,Customer_304,Canada,State_C,City_Y,South,Electronics,4,473.19
1080,2025-12-15,Customer_406,UK,State_C,City_X,East,Electronics,12,189.52
1081,2025-12-16,Customer_98,Germany,State_C,City_Z,East,Furniture,2,851.38
1082,2025-12-17,Customer_2,USA,State_A,City_X,South,Electronics,2,113.03
1083,2025-12-18,Customer_90,USA,State_A,City_Y,North,Clothing,10,632.1
1084,2025-12-19,Customer_39,USA,State_A,City_Z,East,Electronics,7,694.13
1085,2025-12-20,Customer_397,Germany,State_A,City_X,West,Electronics,7,11.04
1086,2025-12-21,Customer_369,Canada,State_B,City_Y,West,Clothing,11,84.78
1087,2025-12-22,Customer_19,USA,State_C,City_Y,East,Electronics,14,568.11
1088,2025-12-23,Customer_462,UK,State_C,City_Y,South,Furniture,18,993.31
1089,2025-12-24,Customer_462,USA,State_A,City_X,South,Clothing,4,945.69
1090,2025-12-25,Customer_473,UK,State_A,City_Y,North,Clothing,18,486.25
1091,2025-12-26,Customer_493,Germany,State_C,City_X,North,Clothing,8,898.05
1092,2025-12-27,Customer_475,Canada,State_A,City_X,South,Electronics,9,987.84
1093,2025-12-28,Customer_468,USA,State_C,City_X,West,Clothing,15,168.91
1094,2025-12-29,Customer_296,USA,State_C,City_Y,West,Electronics,1,566.49
1095,2025-12-30,Customer_355,UK,State_B,City_X,East,Furniture,2,502.75
1096,2025-12-31,Customer_128,Germany,State_A,City_Y,North,Furniture,6,567.56
1097,2026-01-01,Customer_272,Canada,State_A,City_Z,South,Electronics,12,450.1
1098,2026-01-02,Customer_294,India,State_B,City_Y,North,Clothing,11,756.5
1099,2026-01-03,Customer_487,USA,State_B,City_Z,West,Electronics,18,609.85
1100,2026-01-04,Customer_481,India,State_B,City_X,East,Furniture,14,181.35
1101,2026-01-05,Customer_165,India,State_C,City_X,South,Electronics,17,461.84
1102,2026-01-06,Customer_355,Canada,State_C,City_Z,East,Electronics,17,459.67
1103,2026-01-07,Customer_128,UK,State_C,City_Y,West,Furniture,16,442.33
1104,2026-01-08,Customer_239,India,State_C,City_Z,North,Electronics,1,719.4
1105,2026-01-09,Customer_258,USA,State_B,City_Z,North,Electronics,17,647.06
1106,2026-01-10,Customer_33,UK,State_A,City_Z,East,Electronics,6,307.51
1107,2026-01-11,Customer_159,Canada,State_C,City_X,South,Clothing,16,776.1
1108,2026-01-12,Customer_486,India,State_A,City_X,West,Furniture,5,400.98
1109,2026-01-13,Customer_8,UK,State_A,City_X,West,Clothing,13,798.02
1110,2026-01-14,Customer_113,USA,State_B,City_Z,West,Clothing,5,914.42
1111,2026-01-15,Customer_51,UK,State_B,City_Y,West,Furniture,19,485.96
1112,2026-01-16,Customer_179,Canada,State_A,City_Y,West,Furniture,11,723.24
1113,2026-01-17,Customer_161,UK,State_C,City_Z,South,Clothing,19,842.67
1114,2026-01-18,Customer_300,USA,State_A,City_Y,West,Clothing,10,806.76
1115,2026-01-19,Customer_426,Germany,State_A,City_X,West,Furniture,8,381.93
1116,2026-01-20,Customer_198,Germany,State_B,City_X,East,Electronics,3,170.74
1117,2026-01-21,Customer_2,Canada,State_B,City_X,West,Furniture,16,442.73
1118,2026-01-22,Customer_98,India,State_B,City_Y,North,Clothing,7,214.73
1119,2026-01-23,Customer_375,USA,State_C,City_X,East,Electronics,14,492.68
1120,2026-01-24,Customer_180,India,State_B,City_X,North,Electronics,4,417.85
1121,2026-01-25,Customer_31,USA,State_C,City_X,South,Furniture,11,363.23
1122,2026-01-26,Customer_83,USA,State_B,City_X,South,Clothing,15,463.22
1123,2026-01-27,Customer_178,India,State_B,City_Y,South,Electronics,5,479.61
1124,2026-01-28,Customer_338,UK,State_C,City_Z,East,Furniture,4,729.15
1125,2026-01-29,Customer_467,India,State_B,City_Y,North,Clothing,14,234.32
1126,2026-01-30,Customer_224,USA,State_C,City_X,North,Furniture,15,768.24
1127,2026-01-31,Customer_456,India,State_C,City_Y,East,Electronics,11,695.73
1128,2026-02-01,Customer_254,UK,State_A,City_X,North,Electronics,14,802.75
1129,2026-02-02,Customer_406,India,State_A,City_X,North,Electronics,19,461.84
1130,2026-02-03,Customer_19,UK,State_C,City_Z,East,Electronics,1,823.61
1131,2026-02-04,Customer_175,UK,State_A,City_X,North,Furniture,18,628.47
1132,2026-02-05,Customer_173,India,State_A,City_X,West,Electronics,12,241.33
1133,2026-02-06,Customer_220,UK,State_C,City_Z,East,Furniture,2,532.39
1134,2026-02-07,Customer_138,India,State_A,City_Y,North,Electronics,7,512.65
1135,2026-02-08,Customer_389,USA,State_A,City_X,South,Clothing,4,214.08
1136,2026-02-09,Customer_78,India,State_B,City_Z,North,Electronics,11,710.05
1137,2026-02-10,Customer_320,UK,State_A,City_Z,East,Clothing,11,68.49
1138,2026-02-11,Customer_152,India,State_A,City_X,East,Furniture,14,699.87
1139,2026-02-12,Customer_96,India,State_A,City_X,South,Clothing,9,562.56
1140,2026-02-13,Customer_244,India,State_B,City_X,North,Furniture,18,159.94
1141,2026-02-14,Customer_188,Germany,State_B,City_Z,North,Clothing,14,581.51
1142,2026-02-15,Customer_230,India,State_C,City_X,North,Furniture,13,882.77
1143,2026-02-16,Customer_126,Germany,State_C,City_Y,South,Clothing,14,203.31
1144,2026-02-17,Customer_65,Canada,State_C,City_Z,East,Clothing,3,133.42
1145,2026-02-18,Customer_467,Canada,State_C,City_Z,North,Electronics,17,550.76
1146,2026-02-19,Customer_416,India,State_C,City_Z,North,Electronics,19,859.34
1147,2026-02-20,Customer_130,India,State_C,City_Z,North,Clothing,8,112.97
1148,2026-02-21,Customer_85,Canada,State_A,City_Z,South,Electronics,5,587.82
1149,2026-02-22,Customer_463,Germany,State_C,City_X,South,Clothing,10,648.38
1150,2026-02-23,Customer_234,USA,State_C,City_Y,North,Clothing,8,589.09
1151,2026-02-24,Customer_69,India,State_B,City_X,West,Electronics,9,463.22
1152,2026-02-25,Customer_55,Canada,State_C,City_Y,West,Electronics,10,216.38
1153,2026-02-26,Customer_26,Canada,State_C,City_Y,South,Furniture,17,193.81
1154,2026-02-27,Customer_468,Canada,State_B,City_Z,West,Clothing,16,974.53
1155,2026-02-28,Customer_412,Canada,State_C,City_X,South,Electronics,1,821.22
1156,2026-03-01,Customer_251,USA,State_B,City_Z,South,Clothing,1,538.8
1157,2026-03-02,Customer_57,India,State_A,City_X,North,Electronics,10,756.64
1158,2026-03-03,Customer_93,Germany,State_A,City_Y,North,Clothing,7,188.93
1159,2026-03-04,Customer_265,Canada,State_A,City_Z,North,Clothing,18,223.82
1160,2026-03-05,Customer_440,Germany,State_C,City_Z,South,Furniture,2,905.77
1161,2026-03-06,Customer_366,India,State_C,City_X,West,Electronics,17,920.42
1162,2026-03-07,Customer_333,India,State_B,City_Y,North,Electronics,7,773.26
1163,2026-03-08,Customer_175,India,State_B,City_Y,West,Electronics,2,619.38
1164,2026-03-09,Customer_434,UK,State_B,City_X,West,Furniture,8,937.76
1165,2026-03-10,Customer_12,USA,State_C,City_X,North,Furniture,18,107.69
1166,2026-03-11,Customer_137,Canada,State_B,City_X,West,Electronics,15,367.06
1167,2026-03-12,Customer_446,UK,State_A,City_Y,North,Electronics,7,464.21
1168,2026-03-13,Customer_331,India,State_B,City_X,South,Clothing,14,434.98
1169,2026-03-14,Customer_152,India,State_A,City_Z,East,Furniture,10,937.66
1170,2026-03-15,Customer_345,Canada,State_B,City_X,North,Electronics,10,646.76
1171,2026-03-16,Customer_218,USA,State_B,City_X,South,Electronics,6,477.22
1172,2026-03-17,Customer_467,Canada,State_B,City_Z,West,Clothing,13,960.32
1173,2026-03-18,Customer_211,UK,State_A,City_Y,North,Clothing,8,174.07
1174,2026-03-19,Customer_6,USA,State_B,City_Z,East,Furniture,13,299.68
1175,2026-03-20,Customer_368,UK,State_B,City_Z,East,Clothing,2,621.23
1176,2026-03-21,Customer_171,India,State_B,City_X,East,Furniture,18,182.41
1177,2026-03-22,Customer_303,Germany,State_A,City_Y,East,Furniture,11,76.77
1178,2026-03-23,Customer_22,India,State_C,City_Y,East,Clothing,4,226.35
1179,2026-03-24,Customer_436,Canada,State_A,City_Y,East,Electronics,14,565.03
1180,2026-03-25,Customer_118,UK,State_C,City_X,North,Clothing,13,976.88
1181,2026-03-26,Customer_74,Germany,State_B,City_X,North,Furniture,6,733.61
1182,2026-03-27,Customer_427,India,State_A,City_Z,North,Electronics,1,889.36
1183,2026-03-28,Customer_398,USA,State_C,City_Y,South,Clothing,6,973.1
1184,2026-03-29,Customer_147,Canada,State_A,City_Z,West,Electronics,4,594.95
1185,2026-03-30,Customer_152,India,State_B,City_Z,East,Electronics,19,807.6
1186,2026-03-31,Customer_46,Germany,State_A,City_X,North,Electronics,14,155.06
1187,2026-04-01,Customer_480,UK,State_A,City_Y,South,Furniture,8,370.55
1188,2026-04-02,Customer_382,Canada,State_B,City_X,South,Furniture,14,273.25
1189,2026-04-03,Customer_53,UK,State_B,City_Y,East,Electronics,1,61.87
1190,2026-04-04,Customer_418,Canada,State_A,City_X,East,Furniture,13,593.97
1191,2026-04-05,Customer_183,Canada,State_C,City_Z,East,Clothing,13,875.71
1192,2026-04-06,Customer_399,Germany,State_C,City_X,West,Clothing,15,236.92
1193,2026-04-07,Customer_442,UK,State_A,City_Y,South,Electronics,1,894.58
1194,2026-04-08,Customer_368,India,State_B,City_Y,South,Electronics,1,822.09
1195,2026-04-09,Customer_446,Canada,State_B,City_X,West,Clothing,6,281.55
1196,2026-04-10,Customer_169,UK,State_C,City_Y,West,Furniture,2,930.79
1197,2026-04-11,Customer_242,USA,State_C,City_Y,East,Furniture,11,239.84
1198,2026-04-12,Customer_329,Germany,State_A,City_Z,South,Furniture,15,351.78
1199,2026-04-13,Customer_450,India,State_A,City_Z,South,Clothing,14,447.0
1200,2026-04-14,Customer_279,Canada,State_A,City_Y,West,Clothing,3,574.64
1201,2026-04-15,Customer_3,Canada,State_B,City_Y,South,Clothing,4,411.26
1202,2026-04-16,Customer_215,Canada,State_C,City_Y,East,Furniture,2,352.42
1203,2026-04-17,Customer_258,Germany,State_B,City_Y,South,Electronics,17,525.62
1204,2026-04-18,Customer_73,Canada,State_C,City_Z,East,Electronics,4,681.38
1205,2026-04-19,Customer_308,India,State_B,City_Y,North,Furniture,6,993.66
1206,2026-04-20,Customer_456,Canada,State_C,City_Y,East,Furniture,17,85.82
1207,2026-04-21,Customer_369,India,State_B,City_X,East,Furniture,7,362.37
1208,2026-04-22,Customer_216,USA,State_A,City_X,South,Clothing,14,500.2
1209,2026-04-23,Customer_78,India,State_C,City_Z,West,Furniture,4,757.55
1210,2026-04-24,Customer_319,India,State_C,City_Y,South,Clothing,15,652.26
1211,2026-04-25,Customer_49,USA,State_C,City_Z,North,Electronics,8,771.94
1212,2026-04-26,Customer_257,Germany,State_A,City_Z,North,Furniture,12,722.83
1213,2026-04-27,Customer_43,Canada,State_C,City_Z,North,Clothing,15,676.64
1214,2026-04-28,Customer_296,Germany,State_C,City_X,North,Furniture,16,762.44
1215,2026-04-29,Customer_4,Germany,State_A,City_X,South,Electronics,4,764.56
1216,2026-04-30,Customer_442,Germany,State_A,City_Y,West,Electronics,14,788.93
1217,2026-05-01,Customer_300,India,State_C,City_X,North,Clothing,3,821.41
1218,2026-05-02,Customer_54,India,State_C,City_Y,North,Clothing,18,123.29
1219,2026-05-03,Customer_428,USA,State_A,City_Z,South,Electronics,9,239.19
1220,2026-05-04,Customer_459,Canada,State_C,City_Y,West,Electronics,16,100.79
1221,2026-05-05,Customer_355,UK,State_A,City_X,South,Furniture,15,310.82
1222,2026-05-06,Customer_354,Canada,State_B,City_Y,West,Clothing,16,532.75
1223,2026-05-07,Customer_332,India,State_A,City_Z,East,Electronics,11,484.32
1224,2026-05-08,Customer_188,India,State_A,City_Y,South,Clothing,18,988.43
1225,2026-05-09,Customer_323,India,State_C,City_Y,East,Electronics,17,339.72
1226,2026-05-10,Customer_331,Germany,State_B,City_Y,North,Clothing,13,608.03
1227,2026-05-11,Customer_92,Canada,State_C,City_Z,North,Electronics,14,999.18
1228,2026-05-12,Customer_262,Canada,State_A,City_X,West,Electronics,19,467.11
1229,2026-05-13,Customer_27,UK,State_A,City_Y,East,Furniture,3,981.35
1230,2026-05-14,Customer_452,Canada,State_C,City_X,East,Electronics,1,395.76
1231,2026-05-15,Customer_32,Germany,State_A,City_Y,North,Furniture,13,434.98
1232,2026-05-16,Customer_12,USA,State_B,City_X,West,Electronics,2,590.63
1233,2026-05-17,Customer_388,India,State_A,City_Z,East,Clothing,3,592.92
1234,2026-05-18,Customer_183,Canada,State_B,City_Y,West,Electronics,19,557.54
1235,2026-05-19,Customer_130,Canada,State_A,City_X,South,Electronics,9,98.26
1236,2026-05-20,Customer_14,USA,State_B,City_X,North,Electronics,9,109.0
1237,2026-05-21,Customer_60,UK,State_A,City_Z,North,Electronics,7,174.45
1238,2026-05-22,Customer_381,UK,State_C,City_X,East,Furniture,4,347.91
1239,2026-05-23,Customer_441,Canada,State_A,City_Y,South,Clothing,15,706.12
1240,2026-05-24,Customer_210,India,State_C,City_Y,East,Electronics,15,370.58
1241,2026-05-25,Customer_137,USA,State_C,City_X,North,Furniture,3,520.85
1242,2026-05-26,Customer_39,Germany,State_C,City_Z,West,Furniture,15,705.13
1243,2026-05-27,Customer_389,USA,State_C,City_Z,East,Clothing,11,975.16
1244,2026-05-28,Customer_327,Germany,State_C,City_X,North,Clothing,8,160.96
1245,2026-05-29,Customer_333,UK,State_B,City_X,West,Electronics,16,806.35
1246,2026-05-30,Customer_330,India,State_A,City_X,North,Electronics,17,861.33
1247,2026-05-31,Customer_6,UK,State_C,City_Y,South,Clothing,10,670.72
1248,2026-06-01,Customer_464,Canada,State_C,City_X,East,Electronics,3,421.32
1249,2026-06-02,Customer_85,Canada,State_C,City_X,North,Furniture,1,644.17
1250,2026-06-03,Customer_188,Canada,State_B,City_X,West,Furniture,16,43.36
1251,2026-06-04,Customer_32,UK,State_B,City_Y,East,Furniture,9,330.78
1252,2026-06-05,Customer_475,USA,State_A,City_Z,East,Electronics,14,794.98
1253,2026-06-06,Customer_8,UK,State_B,City_Z,West,Electronics,18,799.5
1254,2026-06-07,Customer_236,UK,State_C,City_X,East,Clothing,9,829.0
1255,2026-06-08,Customer_323,Germany,State_A,City_X,West,Electronics,2,493.06
1256,2026-06-09,Customer_161,Canada,State_C,City_Z,West,Clothing,10,438.56
1257,2026-06-10,Customer_431,USA,State_C,City_Z,North,Electronics,13,384.2
1258,2026-06-11,Customer_460,Canada,State_B,City_Z,West,Clothing,11,174.59
1259,2026-06-12,Customer_339,India,State_A,City_Z,South,Furniture,19,533.53
1260,2026-06-13,Customer_301,USA,State_A,City_X,North,Clothing,18,772.21
1261,2026-06-14,Customer_321,Canada,State_A,City_Z,East,Clothing,2,309.94
1262,2026-06-15,Customer_38,USA,State_A,City_Z,South,Furniture,5,430.78
1263,2026-06-16,Customer_176,India,State_C,City_Z,West,Clothing,4,57.94
1264,2026-06-17,Customer_458,India,State_A,City_Z,East,Electronics,17,462.83
1265,2026-06-18,Customer_475,Germany,State_A,City_X,West,Clothing,11,275.15
1266,2026-06-19,Customer_341,Canada,State_C,City_X,North,Electronics,17,509.12
1267,2026-06-20,Customer_272,UK,State_C,City_Y,South,Furniture,9,635.39
1268,2026-06-21,Customer_450,Canada,State_B,City_X,South,Furniture,9,67.45
1269,2026-06-22,Customer_53,India,State_A,City_Z,North,Electronics,3,638.16
1270,2026-06-23,Customer_198,India,State_A,City_Y,East,Clothing,5,934.97
1271,2026-06-24,Customer_451,Germany,State_B,City_X,South,Electronics,11,757.03
1272,2026-06-25,Customer_346,USA,State_B,City_X,East,Furniture,4,991.78
1273,2026-06-26,Customer_29,USA,State_B,City_X,North,Clothing,7,679.15
1274,2026-06-27,Customer_276,India,State_C,City_Y,South,Furniture,19,234.14
1275,2026-06-28,Customer_492,USA,State_A,City_Y,South,Furniture,12,779.62
1276,2026-06-29,Customer_274,UK,State_B,City_Y,South,Furniture,11,633.6
1277,2026-06-30,Customer_262,Germany,State_A,City_Y,North,Clothing,11,187.65
1278,2026-07-01,Customer_238,USA,State_C,City_X,East,Electronics,9,574.97
1279,2026-07-02,Customer_208,UK,State_A,City_X,South,Clothing,16,762.41
1280,2026-07-03,Customer_395,Canada,State_C,City_Z,North,Furniture,9,845.53
1281,2026-07-04,Customer_255,Germany,State_A,City_Y,West,Furniture,16,422.58
1282,2026-07-05,Customer_414,USA,State_B,City_Z,East,Clothing,11,627.06
1283,2026-07-06,Customer_146,USA,State_A,City_Y,South,Clothing,2,251.47
1284,2026-07-07,Customer_210,USA,State_B,City_X,West,Furniture,1,386.54
1285,2026-07-08,Customer_431,USA,State_C,City_Z,West,Electronics,4,192.57
1286,2026-07-09,Customer_8,Canada,State_A,City_Y,East,Clothing,15,443.72
1287,2026-07-10,Customer_18,USA,State_A,City_Z,East,Electronics,5,978.11
1288,2026-07-11,Customer_243,India,State_B,City_X,East,Clothing,17,920.2
1289,2026-07-12,Customer_87,UK,State_C,City_Z,South,Electronics,18,152.18
1290,2026-07-13,Customer_318,Germany,State_A,City_X,East,Electronics,3,427.12
1291,2026-07-14,Customer_321,Germany,State_B,City_X,East,Electronics,14,507.92
1292,2026-07-15,Customer_8,India,State_C,City_Z,North,Clothing,1,342.64
1293,2026-07-16,Customer_286,UK,State_B,City_Y,North,Electronics,19,687.89
1294,2026-07-17,Customer_184,USA,State_A,City_Y,South,Furniture,18,540.13
1295,2026-07-18,Customer_285,UK,State_A,City_Z,West,Electronics,1,783.46
1296,2026-07-19,Customer_373,India,State_C,City_Y,North,Electronics,13,67.79
1297,2026-07-20,Customer_484,UK,State_B,City_Y,North,Electronics,8,198.33
1298,2026-07-21,Customer_44,India,State_A,City_Z,East,Electronics,16,97.39
1299,2026-07-22,Customer_483,USA,State_C,City_X,South,Furniture,5,523.66
1300,2026-07-23,Customer_56,India,State_B,City_X,North,Furniture,6,739.76
1301,2026-07-24,Customer_233,Canada,State_B,City_Z,South,Electronics,2,876.61
1302,2026-07-25,Customer_262,USA,State_C,City_Y,South,Electronics,2,230.81
1303,2026-07-26,Customer_307,UK,State_A,City_Y,East,Electronics,18,65.83
1304,2026-07-27,Customer_349,India,State_C,City_Y,South,Electronics,17,439.0
1305,2026-07-28,Customer_192,Canada,State_B,City_Y,South,Furniture,2,405.6
1306,2026-07-29,Customer_181,Canada,State_A,City_Y,West,Electronics,15,832.39
1307,2026-07-30,Customer_106,Germany,State_A,City_Y,West,Electronics,5,141.48
1308,2026-07-31,Customer_419,India,State_C,City_Z,North,Electronics,13,79.42
1309,2026-08-01,Customer_227,Germany,State_A,City_X,West,Electronics,6,770.97
1310,2026-08-02,Customer_468,USA,State_B,City_Z,West,Furniture,10,282.91
1311,2026-08-03,Customer_334,USA,State_B,City_Z,South,Furniture,14,884.43
1312,2026-08-04,Customer_166,Canada,State_A,City_Z,East,Clothing,7,233.66
1313,2026-08-05,Customer_474,UK,State_B,City_Z,East,Clothing,14,877.66
1314,2026-08-06,Customer_439,India,State_C,City_X,North,Furniture,12,911.08
1315,2026-08-07,Customer_261,India,State_A,City_Y,South,Furniture,5,720.49
1316,2026-08-08,Customer_300,USA,State_C,City_X,West,Furniture,9,352.68
1317,2026-08-09,Customer_140,USA,State_B,City_Y,West,Electronics,12,395.71
1318,2026-08-10,Customer_30,India,State_C,City_X,East,Clothing,8,821.73
1319,2026-08-11,Customer_333,UK,State_B,City_Z,West,Electronics,4,29.38
1320,2026-08-12,Customer_474,UK,State_C,City_X,East,Furniture,11,616.69
1321,2026-08-13,Customer_417,UK,State_A,City_Y,South,Clothing,16,624.62
1322,2026-08-14,Customer_179,India,State_A,City_Y,South,Clothing,8,511.65
1323,2026-08-15,Customer_233,Canada,State_C,City_X,South,Clothing,5,908.54
1324,2026-08-16,Customer_180,UK,State_C,City_Y,South,Electronics,8,236.84
1325,2026-08-17,Customer_171,UK,State_C,City_Y,South,Furniture,10,812.32
1326,2026-08-18,Customer_408,Canada,State_B,City_Y,North,Electronics,15,671.27
1327,2026-08-19,Customer_372,UK,State_B,City_X,North,Electronics,9,32.32
1328,2026-08-20,Customer_126,UK,State_C,City_X,East,Furniture,6,497.5
1329,2026-08-21,Customer_90,USA,State_B,City_Y,West,Electronics,12,718.33
1330,2026-08-22,Customer_44,Canada,State_C,City_Z,South,Clothing,14,744.26
1331,2026-08-23,Customer_255,Germany,State_A,City_Y,West,Electronics,6,719.98
1332,2026-08-24,Customer_371,Germany,State_C,City_Z,West,Furniture,6,289.8
1333,2026-08-25,Customer_372,UK,State_B,City_Z,East,Electronics,15,591.13
1334,2026-08-26,Customer_105,Germany,State_A,City_X,West,Electronics,6,59.63
1335,2026-08-27,Customer_345,UK,State_C,City_Y,East,Furniture,5,359.09
1336,2026-08-28,Customer_96,Germany,State_A,City_X,North,Electronics,5,530.45
1337,2026-08-29,Customer_285,India,State_B,City_X,North,Electronics,9,52.3
1338,2026-08-30,Customer_65,UK,State_B,City_X,North,Clothing,18,354.0
1339,2026-08-31,Customer_115,Germany,State_A,City_Z,East,Furniture,2,982.73
1340,2026-09-01,Customer_215,India,State_A,City_Y,East,Clothing,7,510.81
1341,2026-09-02,Customer_255,UK,State_A,City_Z,East,Clothing,4,168.67
1342,2026-09-03,Customer_315,Canada,State_A,City_X,East,Electronics,14,453.25
1343,2026-09-04,Customer_345,Canada,State_B,City_Y,West,Electronics,8,652.07
1344,2026-09-05,Customer_128,Canada,State_A,City_X,North,Electronics,13,857.54
1345,2026-09-06,Customer_308,UK,State_C,City_Z,North,Furniture,9,384.09
1346,2026-09-07,Customer_407,USA,State_B,City_Y,North,Furniture,8,568.87
1347,2026-09-08,Customer_11,Germany,State_A,City_Z,West,Clothing,17,785.33
1348,2026-09-09,Customer_364,India,State_B,City_Y,East,Furniture,3,837.9
1349,2026-09-10,Customer_32,Canada,State_C,City_Z,East,Clothing,7,384.35
1350,2026-09-11,Customer_10,UK,State_B,City_X,West,Furniture,2,141.52
1351,2026-09-12,Customer_104,Germany,State_C,City_Z,South,Electronics,10,537.65
1352,2026-09-13,Customer_135,Canada,State_B,City_X,East,Electronics,5,640.07
1353,2026-09-14,Customer_159,UK,State_C,City_Y,North,Furniture,14,324.66
1354,2026-09-15,Customer_324,Canada,State_C,City_Y,West,Furniture,14,554.19
1355,2026-09-16,Customer_147,Canada,State_A,City_Y,North,Electronics,16,491.91
1356,2026-09-17,Customer_141,Germany,State_A,City_X,West,Furniture,1,59.91
1357,2026-09-18,Customer_330,Canada,State_A,City_Z,North,Furniture,5,94.1
1358,2026-09-19,Customer_75,Canada,State_B,City_Y,East,Furniture,14,822.9
1359,2026-09-20,Customer_348,Canada,State_A,City_X,North,Clothing,15,393.05
1360,2026-09-21,Customer_450,Germany,State_C,City_Y,West,Clothing,3,569.66
1361,2026-09-22,Customer_214,USA,State_C,City_Y,East,Furniture,13,792.63
1362,2026-09-23,Customer_54,Germany,State_B,City_Y,North,Furniture,1,454.56
1363,2026-09-24,Customer_171,Canada,State_B,City_Z,North,Clothing,12,567.64
1364,2026-09-25,Customer_135,India,State_C,City_Z,East,Furniture,3,166.56
1365,2026-09-26,Customer_394,USA,State_B,City_X,North,Electronics,14,519.02
1366,2026-09-27,Customer_165,Germany,State_A,City_Z,West,Electronics,12,979.49
1367,2026-09-28,Customer_472,USA,State_C,City_Y,East,Furniture,11,980.62
1368,2026-09-29,Customer_188,UK,State_C,City_X,East,Clothing,6,618.94
1369,2026-09-30,Customer_265,India,State_B,City_X,West,Furniture,12,757.28
1370,2026-10-01,Customer_438,India,State_C,City_Y,South,Furniture,11,68.77
1371,2026-10-02,Customer_472,Canada,State_C,City_X,North,Clothing,17,726.13
1372,2026-10-03,Customer_19,Canada,State_A,City_Y,South,Clothing,16,403.8
1373,2026-10-04,Customer_107,Canada,State_A,City_Y,North,Electronics,19,63.16
1374,2026-10-05,Customer_22,Germany,State_C,City_Y,West,Clothing,4,693.4
1375,2026-10-06,Customer_68,UK,State_A,City_Y,South,Electronics,2,894.91
1376,2026-10-07,Customer_15,UK,State_C,City_Z,West,Electronics,5,35.69
1377,2026-10-08,Customer_21,Germany,State_B,City_X,South,Electronics,19,810.21
1378,2026-10-09,Customer_492,Germany,State_A,City_Y,West,Furniture,8,152.82
1379,2026-10-10,Customer_381,Canada,State_B,City_Z,South,Electronics,10,728.58
1380,2026-10-11,Customer_470,India,State_A,City_Z,East,Electronics,12,684.38
1381,2026-10-12,Customer_266,UK,State_C,City_X,North,Furniture,14,961.08
1382,2026-10-13,Customer_43,UK,State_B,City_Y,West,Furniture,3,704.69
1383,2026-10-14,Customer_451,UK,State_B,City_X,East,Electronics,18,360.93
1384,2026-10-15,Customer_277,UK,State_C,City_X,East,Electronics,14,346.39
1385,2026-10-16,Customer_364,UK,State_B,City_Z,South,Electronics,4,548.3
1386,2026-10-17,Customer_401,UK,State_A,City_Y,North,Electronics,2,992.38
1387,2026-10-18,Customer_315,India,State_C,City_Z,East,Electronics,16,569.95
